avgHumidity,county,dewPoint,fire,maxHumidity,maxTemp,maxWind,meanTemp,minHumidity,minTemp,startDate
52,El Dorado,47,0,86,84,16,70,18,55,6/8/17
78,El Dorado,52,0,100,75,21,62,47,50,6/18/12
60,El Dorado,51,0,68,73,13,66,43,60,6/9/10
37,El Dorado,43,0,63,89,9,72,15,55,7/14/12
47,El Dorado,52,0,68,86,14,74,31,62,7/21/10
41,El Dorado,47,0,77,95,13,76,13,57,7/12/14
37,El Dorado,49,0,57,99,14,83,17,67,8/15/16
28,El Dorado,47,0,46,105,10,89,10,73,8/16/15
50,El Dorado,52,0,94,95,15,76,20,57,8/11/14
51,El Dorado,46,0,77,82,9,68,26,53,9/3/15
50,El Dorado,54,0,78,97,14,79,21,60,9/20/11
45,El Dorado,56,0,66,95,13,82,23,69,9/13/13
40,El Dorado,37,0,61,77,17,66,19,55,10/3/13
57,El Dorado,40,0,83,65,21,59,30,53,11/11/11
74,El Dorado,46,0,93,63,15,54,55,44,12/16/14
78,El Dorado,44,0,93,59,25,52,59,44,1/20/10
61,El Dorado,41,0,89,66,10,54,32,41,2/25/15
61,El Dorado,39,0,87,62,10,50,44,37,3/27/10
30,El Dorado,18,0,50,66,17,50,16,35,4/9/14
41,El Dorado,36,0,67,78,10,63,13,48,5/21/13
42,El Dorado,42,0,57,82,18,70,26,58,6/25/12
48,El Dorado,38,0,74,89,22,66,9,45,6/24/17
47,El Dorado,51,0,72,91,14,75,21,59,6/5/13
57,El Dorado,56,0,94,95,7,76,20,57,7/2/11
54,El Dorado,55,0,84,93,13,77,23,60,7/13/10
28,El Dorado,47,0,42,98,12,89,13,79,7/28/14
55,El Dorado,53,0,86,90,21,74,23,58,8/22/11
51,El Dorado,54,0,78,94,21,77,23,59,8/22/11
30,El Dorado,22,0,54,82,15,58,10,34,9/20/15
39,El Dorado,44,0,63,91,13,74,15,56,9/23/15
42,El Dorado,54,0,63,98,13,83,20,67,9/20/11
64,El Dorado,49,0,89,75,8,63,38,51,10/13/12
62,El Dorado,24,0,93,51,9,38,33,26,11/28/15
78,El Dorado,44,0,100,55,17,49,55,43,12/24/12
,El Dorado,,0,,54,,,,39,1/12/17
71,El Dorado,37,0,92,53,18,46,50,39,2/19/13
41,El Dorado,5,0,74,55,14,36,5,17,3/13/14
65,El Dorado,47,0,86,71,24,61,44,50,4/24/17
49,El Dorado,44,0,72,81,21,69,25,56,5/4/14
44,El Dorado,33,0,76,73,16,55,20,37,6/8/10
50,El Dorado,44,0,71,80,20,67,29,54,6/25/12
25,El Dorado,22,0,46,82,15,59,8,36,6/23/14
78,El Dorado,60,0,100,80,25,70,51,59,7/21/15
38,El Dorado,49,0,63,94,18,80,13,65,7/3/10
4,El Dorado,-79,0,4,80,17,68,4,57,7/27/15
40,El Dorado,52,0,63,100,15,84,16,67,8/26/10
77,El Dorado,57,0,100,82,24,68,39,55,8/15/14
51,El Dorado,57,0,73,96,12,81,28,65,8/18/17
52,El Dorado,54,0,80,94,10,76,23,58,9/23/14
75,El Dorado,52,0,100,78,15,63,41,48,9/18/12
52,El Dorado,50,0,77,86,15,71,27,55,9/1/12
66,El Dorado,47,0,93,75,13,61,38,47,10/4/15
86,El Dorado,43,0,100,68,21,50,40,33,11/26/12
87,El Dorado,48,0,96,54,15,53,77,51,12/14/10
81,El Dorado,39,0,100,60,6,47,62,34,1/21/11
60,El Dorado,31,0,87,62,18,46,32,30,2/9/11
96,El Dorado,49,0,100,66,9,54,64,41,3/8/11
31,El Dorado,19,0,55,59,28,50,14,41,4/23/17
58,El Dorado,44,0,89,72,18,61,27,49,5/27/10
54,El Dorado,51,0,83,91,13,73,24,55,6/18/11
45,El Dorado,37,0,79,80,13,58,21,39,6/6/16
34,El Dorado,51,0,55,99,17,83,13,66,6/27/15
37,El Dorado,43,0,67,93,9,74,14,55,7/15/12
46,El Dorado,58,0,68,102,13,87,24,71,7/2/11
40,El Dorado,36,0,86,84,18,65,13,48,7/5/13
49,El Dorado,55,0,73,98,14,82,24,66,8/23/15
33,El Dorado,31,0,68,86,16,64,12,43,8/2/14
53,El Dorado,58,0,87,100,13,82,19,64,8/12/17
47,El Dorado,53,0,78,97,7,79,16,61,9/2/11
31,El Dorado,44,0,51,97,14,83,11,69,9/8/11
37,El Dorado,52,0,61,102,9,86,13,70,9/7/13
31,El Dorado,33,0,42,77,13,66,11,55,10/25/15
62,El Dorado,35,0,87,73,6,54,19,35,11/27/11
67,El Dorado,32,0,92,55,7,42,41,28,12/27/16
55,El Dorado,22,0,68,41,16,34,32,26,1/1/10
63,El Dorado,32,0,92,59,14,47,33,34,2/28/12
48,El Dorado,42,0,77,81,15,65,18,48,3/2/13
41,El Dorado,18,0,75,64,13,44,18,24,4/5/16
51,El Dorado,44,0,77,79,18,66,25,52,5/7/14
29,El Dorado,48,0,50,110,13,92,7,74,6/9/14
36,El Dorado,26,0,67,77,13,56,9,35,6/5/17
50,El Dorado,39,0,64,66,20,57,42,48,6/3/10
,El Dorado,,0,,89,,,,58,7/18/11
54,El Dorado,36,0,89,73,12,55,20,37,7/11/15
27,El Dorado,26,0,55,82,18,62,13,41,7/17/17
27,El Dorado,44,0,53,93,10,81,11,69,8/26/10
44,El Dorado,55,0,64,91,8,78,26,66,8/8/17
55,El Dorado,54,0,78,85,9,74,32,62,8/15/17
75,El Dorado,52,0,96,75,18,62,53,48,9/6/17
29,El Dorado,42,0,43,91,9,78,20,66,9/25/10
43,El Dorado,43,0,77,87,10,71,17,55,9/6/12
92,El Dorado,53,0,100,58,15,53,83,48,11/7/10
77,El Dorado,6,0,92,24,16,12,59,1,12/11/13
75,El Dorado,20,0,86,32,23,28,59,24,1/19/10
77,El Dorado,48,0,89,60,22,56,64,51,2/8/14
63,El Dorado,42,0,88,66,9,54,39,41,3/16/16
47,El Dorado,27,0,79,70,29,54,14,38,4/16/13
45,El Dorado,23,0,78,64,17,44,18,25,5/3/10
47,El Dorado,32,0,82,70,17,52,23,33,6/2/10
65,El Dorado,45,0,88,68,25,57,40,46,6/11/17
36,El Dorado,46,0,56,93,15,78,17,62,6/22/16
77,El Dorado,54,0,100,78,16,64,44,51,7/25/16
36,El Dorado,51,0,58,104,16,85,14,66,7/4/14
40,El Dorado,47,0,60,92,16,76,19,60,7/2/10
43,El Dorado,54,0,67,101,12,83,19,65,8/25/17
19,El Dorado,48,0,33,107,13,98,11,84,8/16/15
48,El Dorado,53,0,78,99,12,80,17,60,8/15/15
37,El Dorado,35,0,61,85,8,66,13,47,9/28/13
60,El Dorado,51,0,94,86,7,68,29,51,9/27/11
62,El Dorado,51,0,86,77,21,68,38,58,9/8/10
46,El Dorado,41,0,77,90,7,69,14,48,10/8/16
62,El Dorado,47,0,86,71,17,60,37,48,11/21/12
67,El Dorado,43,0,86,60,14,53,47,45,12/3/10
62,El Dorado,27,0,92,52,6,40,32,28,1/15/13
71,El Dorado,38,0,96,55,9,47,46,39,2/20/11
55,El Dorado,43,0,83,70,20,61,26,51,3/22/12
73,El Dorado,51,0,96,77,15,65,49,52,4/12/17
91,El Dorado,33,0,100,39,12,36,73,32,5/21/16
64,El Dorado,55,0,88,80,10,68,32,55,6/9/11
33,El Dorado,20,0,61,72,9,49,17,27,6/14/13
48,El Dorado,46,0,83,89,15,71,13,52,6/3/14
30,El Dorado,42,0,42,87,12,74,16,62,7/12/13
38,El Dorado,51,0,61,103,13,86,14,69,7/11/17
35,El Dorado,51,0,57,104,15,88,12,72,7/11/17
35,El Dorado,33,0,60,86,14,63,14,42,8/19/16
47,El Dorado,51,0,72,94,14,78,22,61,8/23/16
25,El Dorado,16,0,53,84,15,58,4,33,8/17/11
41,El Dorado,46,0,64,94,9,77,17,59,9/19/15
41,El Dorado,38,0,72,84,15,67,13,50,9/24/11
,El Dorado,,0,,76,,,,54,9/7/17
47,El Dorado,52,0,77,95,12,76,17,57,10/13/15
47,El Dorado,34,0,68,67,21,57,26,47,11/4/15
77,El Dorado,38,0,100,59,5,46,45,32,12/26/17
63,El Dorado,42,0,93,68,12,56,32,44,1/16/10
67,El Dorado,33,0,87,55,10,46,41,37,2/21/13
78,El Dorado,48,0,96,64,21,57,60,49,3/2/14
52,El Dorado,22,0,82,73,10,44,14,21,4/2/13
34,El Dorado,41,0,52,92,16,75,15,57,5/2/13
20,El Dorado,19,0,50,84,15,65,7,46,6/22/16
58,El Dorado,51,0,80,78,12,67,36,56,6/7/11
51,El Dorado,32,0,89,61,18,54,25,46,6/22/12
57,El Dorado,55,0,77,84,10,72,40,60,7/17/14
43,El Dorado,34,0,86,82,14,63,11,45,7/27/10
38,El Dorado,49,0,68,102,9,82,13,62,7/6/17
50,El Dorado,55,0,73,93,16,80,26,67,8/14/17
47,El Dorado,55,0,88,96,12,78,22,59,8/22/15
37,El Dorado,51,0,53,93,9,81,20,69,8/11/17
41,El Dorado,55,0,58,95,13,81,24,67,9/1/13
45,El Dorado,56,0,61,94,16,83,28,72,9/3/13
36,El Dorado,24,0,63,73,14,56,12,39,9/17/15
49,El Dorado,31,0,79,66,16,49,28,34,10/16/10
47,El Dorado,9,0,84,52,16,31,11,10,11/22/16
59,El Dorado,14,0,80,34,,28,30,21,12/15/11
,El Dorado,,0,,44,,,,20,1/11/10
69,El Dorado,24,0,85,48,,34,48,21,2/21/12
56,El Dorado,41,0,76,69,17,58,36,46,3/13/12
74,El Dorado,44,0,100,63,8,52,48,40,4/13/10
31,El Dorado,19,0,66,73,18,52,9,30,5/2/14
30,El Dorado,31,0,51,75,17,64,16,54,6/11/13
,El Dorado,,0,,84,,,,48,6/27/10
47,El Dorado,53,0,72,95,15,79,22,62,7/12/14
49,El Dorado,53,0,77,89,9,74,26,60,7/26/10
42,El Dorado,57,0,66,107,13,90,18,72,7/1/13
33,El Dorado,38,0,67,93,10,76,8,59,8/23/16
42,El Dorado,51,0,72,93,8,76,19,60,8/27/14
40,El Dorado,36,0,62,86,17,63,14,42,8/18/13
36,El Dorado,46,0,58,96,16,81,14,66,9/1/15
42,El Dorado,54,0,63,98,13,83,20,67,9/20/11
46,El Dorado,32,0,78,80,10,57,16,35,9/19/11
50,El Dorado,50,0,67,83,24,70,33,57,10/20/14
73,El Dorado,43,0,100,63,7,51,46,38,11/17/14
93,El Dorado,44,0,100,48,16,44,82,41,12/28/10
78,El Dorado,40,0,96,52,18,46,59,39,1/23/17
80,El Dorado,35,0,100,62,8,47,34,32,2/11/13
64,El Dorado,31,0,93,59,9,44,36,28,3/8/17
62,El Dorado,41,0,100,66,14,55,28,44,5/10/14
58,El Dorado,45,0,89,77,25,64,27,50,6/10/10
37,El Dorado,38,0,62,73,13,66,25,60,6/27/17
34,El Dorado,52,0,47,96,16,86,20,73,6/17/12
45,El Dorado,52,0,78,102,13,83,12,63,7/25/14
30,El Dorado,49,0,53,103,13,86,7,69,7/4/17
26,El Dorado,46,0,42,99,12,88,10,76,7/7/14
32,El Dorado,47,0,52,91,9,78,17,66,8/19/12
53,El Dorado,54,0,84,94,13,78,22,61,8/8/15
45,El Dorado,32,0,70,79,13,59,19,39,9/11/16
49,El Dorado,53,0,77,99,39,78,20,56,9/27/10
51,El Dorado,55,0,73,91,18,79,29,67,9/3/13
69,El Dorado,53,0,88,73,8,64,50,55,10/20/10
78,El Dorado,45,0,100,63,5,53,56,42,11/26/11
70,El Dorado,42,0,100,65,25,51,39,37,12/3/15
87,El Dorado,40,0,100,51,7,43,74,34,1/24/10
72,El Dorado,20,0,89,35,25,27,47,16,2/18/16
49,El Dorado,30,0,85,68,22,53,13,37,3/22/13
84,El Dorado,51,0,100,82,31,64,30,46,4/3/13
56,El Dorado,44,0,86,80,17,64,26,48,5/5/15
62,El Dorado,55,0,100,86,9,70,30,53,6/5/10
38,El Dorado,48,0,56,87,13,74,22,62,6/6/14
40,El Dorado,46,0,68,84,13,73,23,62,6/17/13
37,El Dorado,50,0,64,95,13,80,18,64,7/27/15
33,El Dorado,30,0,60,89,12,65,8,42,7/21/17
48,El Dorado,51,0,77,96,14,78,20,60,8/23/16
34,El Dorado,32,0,65,88,10,65,10,44,8/20/16
33,El Dorado,27,0,62,84,9,60,9,37,8/11/16
49,El Dorado,49,0,82,86,14,70,23,55,9/20/14
42,El Dorado,45,0,63,89,9,73,20,57,9/23/12
42,El Dorado,31,0,70,75,17,54,19,35,9/23/12
70,El Dorado,58,0,93,77,16,69,47,61,10/1/15
39,El Dorado,6,0,67,55,13,32,12,8,11/11/17
81,El Dorado,50,0,86,60,10,57,75,53,12/20/14
84,El Dorado,27,0,93,34,,28,65,19,1/23/12
61,El Dorado,41,0,93,71,15,54,31,37,2/26/15
59,El Dorado,45,0,86,78,9,62,31,45,4/16/16
67,El Dorado,47,0,100,75,18,64,33,52,5/4/12
41,El Dorado,39,0,71,89,14,66,15,44,6/17/17
43,El Dorado,56,0,63,97,13,82,22,67,6/16/17
32,El Dorado,38,0,55,98,14,77,8,56,6/19/15
41,El Dorado,53,0,67,99,8,80,15,61,7/22/17
60,El Dorado,62,0,84,90,15,81,36,72,7/19/15
32,El Dorado,31,0,58,84,14,64,10,43,7/1/17
40,El Dorado,43,0,63,87,12,71,19,55,8/23/14
23,El Dorado,21,0,47,84,13,62,8,42,8/4/16
37,El Dorado,52,0,53,89,12,82,24,75,8/5/17
53,El Dorado,25,0,82,69,7,48,17,26,9/27/17
50,El Dorado,48,0,75,85,12,71,25,56,9/10/10
56,El Dorado,54,0,84,92,12,76,28,60,9/6/14
46,El Dorado,21,0,75,69,8,46,18,24,10/28/14
80,El Dorado,49,0,100,75,6,58,36,41,11/22/15
94,El Dorado,36,0,100,44,9,37,71,30,12/27/15
77,El Dorado,44,0,93,62,7,51,60,39,1/20/11
73,El Dorado,44,0,93,68,10,55,52,41,2/7/11
92,El Dorado,55,0,100,62,16,56,72,48,3/16/12
59,El Dorado,38,0,93,69,30,58,24,46,4/15/13
64,El Dorado,48,0,89,74,16,64,38,53,5/7/17
82,El Dorado,48,0,89,59,12,54,72,51,6/10/15
78,El Dorado,54,0,100,75,22,64,47,53,6/14/15
43,El Dorado,37,0,73,90,18,64,13,42,6/9/13
36,El Dorado,51,0,53,93,10,82,20,71,7/14/17
78,El Dorado,60,0,100,80,25,70,51,59,7/21/15
36,El Dorado,36,0,56,80,10,64,15,48,7/7/14
45,El Dorado,49,0,72,100,20,81,17,62,8/7/12
47,El Dorado,52,0,78,97,10,79,16,60,8/10/16
42,El Dorado,45,0,68,89,10,74,10,59,8/13/14
52,El Dorado,52,0,80,91,21,74,23,57,9/18/11
60,El Dorado,52,0,84,78,16,68,36,57,9/28/14
44,El Dorado,51,0,67,100,13,81,21,62,9/8/13
35,El Dorado,2,0,59,59,14,34,5,12,10/5/16
70,El Dorado,41,0,92,64,12,52,48,40,11/18/17
78,El Dorado,48,0,96,62,10,57,60,51,12/20/14
85,El Dorado,47,0,100,71,7,55,50,39,1/15/11
47,El Dorado,16,0,75,46,26,36,25,26,2/16/11
42,El Dorado,23,0,54,55,14,44,33,35,3/28/17
33,El Dorado,28,0,61,75,23,60,18,44,4/15/15
72,El Dorado,29,0,89,48,16,40,50,33,5/15/15
23,El Dorado,15,0,45,80,14,56,7,32,6/22/14
42,El Dorado,33,0,73,82,13,60,9,37,6/4/13
73,El Dorado,45,0,93,59,24,52,55,46,6/1/11
48,El Dorado,50,0,77,95,10,75,19,55,7/4/10
50,El Dorado,55,0,83,95,9,78,20,60,7/9/10
63,El Dorado,42,0,97,84,15,64,16,45,7/5/15
51,El Dorado,55,0,73,91,15,78,29,64,8/4/12
58,El Dorado,27,0,60,41,0,41,57,39,8/4/10
61,El Dorado,55,0,94,91,16,76,27,60,8/26/13
45,El Dorado,51,0,67,92,20,78,23,64,9/2/15
65,El Dorado,50,0,88,84,17,68,35,51,9/22/12
37,El Dorado,49,0,63,102,15,84,10,66,9/7/14
,El Dorado,,0,,76,,,,46,10/11/12
69,El Dorado,42,0,100,67,7,53,37,39,11/7/15
56,El Dorado,33,0,87,60,9,48,33,37,12/18/17
93,El Dorado,38,0,100,44,12,40,76,37,1/23/17
72,El Dorado,20,0,89,35,25,27,47,16,2/18/16
58,El Dorado,17,0,81,48,8,34,23,19,3/7/14
46,El Dorado,42,0,72,78,10,63,27,48,4/10/13
67,Fresno,42,0,92,63,13,54,42,44,1/13/16
67,Fresno,34,0,96,56,10,45,38,34,2/25/17
62,Fresno,47,0,89,81,9,62,34,44,3/13/13
65,Fresno,44,0,93,70,15,58,37,45,4/14/10
51,Fresno,50,0,77,86,16,72,25,57,5/26/15
41,Fresno,49,0,60,90,13,77,21,63,6/6/15
49,Fresno,59,0,73,99,15,83,24,67,6/27/13
48,Fresno,57,0,76,95,21,82,19,68,6/5/10
52,Fresno,53,0,73,89,10,74,31,59,7/28/10
40,Fresno,48,0,66,95,10,80,13,65,7/7/14
42,Fresno,53,0,63,97,10,81,20,65,7/1/17
35,Fresno,51,0,57,102,17,86,13,69,8/7/12
38,Fresno,56,0,57,97,16,84,18,70,8/24/17
33,Fresno,54,0,54,104,15,89,12,74,8/8/14
45,Fresno,51,0,67,92,20,78,23,64,9/2/15
55,Fresno,50,0,80,82,16,70,30,58,9/17/15
37,Fresno,52,0,61,97,12,84,13,71,9/6/12
36,Fresno,46,0,58,94,12,80,14,65,10/8/14
63,Fresno,45,0,80,67,7,58,45,49,11/12/17
92,Fresno,53,0,100,60,18,56,74,51,12/19/10
81,Fresno,41,0,100,56,9,47,61,38,1/3/12
79,Fresno,48,0,100,71,9,57,57,43,2/12/16
53,Fresno,44,0,80,79,8,63,25,47,3/9/15
65,Fresno,53,0,86,73,15,65,44,57,4/10/16
38,Fresno,45,0,60,92,21,76,15,60,5/15/13
34,Fresno,48,0,57,106,16,89,10,72,6/8/15
24,Fresno,35,0,44,95,15,75,12,57,6/22/15
39,Fresno,50,0,56,93,15,78,22,63,6/13/12
40,Fresno,53,0,61,99,15,84,18,69,7/22/11
30,Fresno,48,0,47,93,8,83,19,73,7/28/14
37,Fresno,53,0,61,103,13,87,13,71,7/25/14
53,Fresno,53,0,86,96,21,77,20,57,8/6/10
35,Fresno,53,0,53,102,14,87,17,71,8/16/12
30,Fresno,45,0,51,101,13,86,9,70,8/18/14
36,Fresno,46,0,55,96,10,78,15,59,9/17/12
38,Fresno,44,0,64,87,16,74,12,61,9/4/15
28,Fresno,47,0,49,102,9,84,14,66,9/10/15
49,Fresno,43,0,71,78,10,65,27,52,10/22/14
73,Fresno,41,0,100,69,8,53,45,36,11/26/14
70,Fresno,41,0,93,57,26,48,46,39,12/16/16
82,Fresno,44,0,93,51,17,48,71,44,1/6/13
79,Fresno,49,0,100,67,9,56,58,45,2/16/10
61,Fresno,33,0,93,57,10,46,29,35,3/6/17
63,Fresno,42,0,93,69,13,56,31,42,4/27/14
51,Fresno,53,0,72,89,10,75,29,61,5/10/13
53,Fresno,49,0,77,86,20,70,29,53,6/1/15
36,Fresno,37,0,55,79,21,67,17,55,6/15/16
52,Fresno,53,0,80,91,10,74,24,57,6/11/13
40,Fresno,44,0,67,91,14,74,13,56,7/1/10
39,Fresno,55,0,61,101,8,86,17,71,7/13/17
39,Fresno,56,0,54,100,22,87,24,73,7/20/14
27,Fresno,39,0,39,95,10,76,14,57,8/3/13
49,Fresno,53,0,72,93,12,76,24,60,8/10/10
28,Fresno,50,0,37,101,20,88,19,75,8/18/12
49,Fresno,41,0,77,77,10,64,21,51,9/23/17
36,Fresno,56,0,49,99,16,87,22,74,9/1/13
49,Fresno,49,0,72,79,16,69,25,59,9/27/14
71,Fresno,51,0,86,68,10,63,56,57,10/5/10
58,Fresno,43,0,86,72,21,57,29,42,11/8/15
71,Fresno,35,0,92,61,7,47,41,33,12/2/15
71,Fresno,47,0,93,61,17,54,49,46,1/23/16
62,Fresno,44,0,82,75,9,58,36,41,2/25/16
66,Fresno,47,0,93,64,18,58,39,52,3/6/16
68,Fresno,46,0,92,72,24,59,44,45,4/15/10
36,Fresno,40,0,58,87,14,72,13,57,5/21/11
44,Fresno,59,0,61,101,13,87,26,73,6/27/10
32,Fresno,41,0,52,89,18,76,11,62,6/3/15
42,Fresno,51,0,68,97,12,82,16,67,6/7/15
38,Fresno,48,0,60,95,12,78,15,60,7/15/12
32,Fresno,52,0,58,102,13,84,19,69,7/2/16
40,Fresno,53,0,61,99,15,84,18,69,7/22/11
43,Fresno,53,0,67,98,12,81,18,64,8/16/10
32,Fresno,44,0,52,98,13,81,11,64,8/15/11
41,Fresno,50,0,73,95,,80,13,64,8/25/16
40,Fresno,54,0,63,101,12,85,17,68,9/13/12
37,Fresno,42,0,60,93,12,77,13,60,9/28/17
31,Fresno,47,0,56,88,10,78,19,68,9/2/12
53,Fresno,51,0,80,86,7,72,25,57,10/10/10
63,Fresno,46,0,86,70,5,59,40,48,11/20/12
78,Fresno,48,0,96,62,10,57,60,51,12/20/14
39,Fresno,28,0,66,77,15,61,11,44,1/24/14
80,Fresno,47,0,93,60,20,53,67,46,2/5/17
52,Fresno,51,0,83,89,7,72,21,54,3/14/15
50,Fresno,41,0,71,78,18,65,29,51,4/28/11
42,Fresno,38,0,71,78,28,65,12,52,5/10/14
39,Fresno,48,0,77,91,15,72,20,55,6/9/11
45,Fresno,46,0,67,86,23,71,22,56,6/1/15
34,Fresno,42,0,64,95,10,75,12,57,6/25/11
37,Fresno,50,0,63,102,12,85,11,67,7/6/13
43,Fresno,49,0,73,97,13,81,13,65,7/28/12
41,Fresno,54,0,57,94,24,82,24,69,7/6/15
55,Fresno,59,0,87,96,18,81,23,66,8/6/14
49,Fresno,54,0,78,95,13,80,19,65,8/21/15
32,Fresno,49,0,52,102,10,83,14,64,8/17/16
43,Fresno,53,0,64,98,9,81,21,64,9/22/11
31,Fresno,44,0,49,98,12,82,13,65,9/10/14
46,Fresno,47,0,71,90,9,70,26,52,9/24/10
74,Fresno,58,0,100,77,,68,47,60,10/28/15
72,Fresno,40,0,96,56,12,49,47,42,11/9/12
68,Fresno,37,0,92,61,6,48,44,34,12/4/16
86,Fresno,48,0,100,59,6,52,72,44,1/28/15
82,Fresno,50,0,100,65,9,56,63,46,2/14/16
72,Fresno,45,0,86,59,20,54,57,48,3/26/11
80,Fresno,48,0,93,57,15,54,67,51,4/11/12
45,Fresno,44,0,72,81,20,69,17,57,5/4/10
36,Fresno,38,0,57,84,16,71,15,58,6/17/14
49,Fresno,46,0,86,97,12,76,11,55,6/6/17
47,Fresno,48,0,72,89,17,73,22,57,6/17/16
37,Fresno,53,0,57,100,12,86,16,71,7/22/17
50,Fresno,52,0,81,100,8,83,19,66,7/23/12
45,Fresno,51,0,72,98,14,80,17,62,7/25/12
44,Fresno,49,0,72,91,14,76,16,60,8/26/12
42,Fresno,50,0,63,96,17,80,20,64,8/6/13
43,Fresno,53,0,67,98,12,81,18,64,8/16/10
31,Fresno,50,0,49,104,17,88,13,71,9/2/14
47,Fresno,63,0,69,98,12,87,25,75,9/5/17
34,Fresno,42,0,55,97,15,76,15,55,9/7/10
59,Fresno,47,0,80,80,7,64,35,48,10/23/17
73,Fresno,46,0,89,65,7,54,56,42,11/27/12
69,Fresno,32,0,92,56,9,43,45,30,12/23/11
85,Fresno,47,0,97,57,9,52,62,46,1/19/17
81,Fresno,50,0,93,62,20,56,69,50,2/5/10
70,Fresno,41,0,87,62,9,52,42,42,3/17/11
35,Fresno,29,0,68,86,10,60,10,37,4/8/12
36,Fresno,35,0,53,73,18,62,23,52,5/20/16
40,Fresno,40,0,67,86,20,71,12,56,6/16/10
52,Fresno,51,0,78,86,17,73,25,60,6/2/15
40,Fresno,52,0,63,98,16,83,16,67,6/26/17
32,Fresno,48,0,53,103,14,87,10,70,7/14/13
54,Fresno,57,0,78,95,10,81,30,66,7/1/11
36,Fresno,49,0,58,100,13,84,14,67,7/12/13
43,Fresno,53,0,68,96,12,78,19,60,8/9/15
33,Fresno,46,0,57,100,14,84,9,68,8/4/16
34,Fresno,50,0,53,103,15,87,14,70,8/13/16
44,Fresno,44,0,62,81,10,68,25,54,9/14/16
37,Fresno,44,0,62,96,8,75,15,55,9/25/16
42,Fresno,51,0,68,99,13,83,15,67,9/5/14
50,Fresno,51,0,63,83,14,72,36,61,10/5/12
72,Fresno,45,0,93,61,23,53,51,44,11/27/17
74,Fresno,35,0,89,57,9,47,47,35,12/4/17
68,Fresno,35,0,96,60,6,47,40,33,1/28/17
65,Fresno,38,0,87,69,10,52,35,35,2/16/13
54,Fresno,43,0,86,77,7,63,21,48,3/8/14
40,Fresno,45,0,62,91,15,75,18,59,4/22/13
65,Fresno,50,0,93,77,14,66,36,55,5/18/10
33,Fresno,51,0,54,104,16,87,12,70,6/1/12
23,Fresno,36,0,37,94,14,80,8,65,6/24/11
42,Fresno,51,0,68,96,18,81,15,66,6/12/13
30,Fresno,53,0,47,106,12,91,13,76,7/21/13
28,Fresno,47,0,42,98,12,89,13,79,7/28/14
32,Fresno,49,0,47,101,14,85,17,69,7/7/12
51,Fresno,53,0,78,90,14,76,24,61,8/27/16
56,Fresno,54,0,86,93,10,76,26,58,8/11/11
42,Fresno,53,0,70,96,12,79,19,63,8/11/13
56,Fresno,47,0,83,78,14,66,29,54,9/9/10
40,Fresno,53,0,66,103,10,85,13,67,9/3/10
49,Fresno,50,0,80,98,15,78,17,57,9/5/10
50,Fresno,49,0,67,81,20,70,32,58,10/25/15
75,Fresno,52,0,100,73,7,60,49,47,11/7/16
86,Fresno,52,0,100,65,9,57,72,48,12/3/12
79,Fresno,43,0,93,54,12,48,64,41,1/7/16
67,Fresno,44,0,92,67,17,56,42,45,2/27/15
74,Fresno,44,0,93,61,17,52,55,43,3/2/15
66,Fresno,54,0,89,79,14,67,42,54,4/19/12
67,Fresno,46,0,82,64,20,58,45,51,5/6/14
28,Fresno,41,0,51,102,14,85,4,67,6/17/15
22,Fresno,37,0,37,99,16,83,6,67,6/20/14
22,Fresno,42,0,32,100,20,83,14,66,6/10/14
40,Fresno,50,0,63,97,12,82,17,66,7/26/11
25,Fresno,48,0,40,106,12,93,9,79,7/13/12
52,Fresno,53,0,73,89,10,74,31,59,7/28/10
43,Fresno,53,0,63,95,13,78,23,60,8/21/14
36,Fresno,50,0,59,100,10,81,17,62,8/27/15
33,Fresno,46,0,57,100,14,84,9,68,8/4/16
31,Fresno,44,0,49,98,12,82,13,65,9/10/14
57,Fresno,53,0,78,78,15,70,36,62,9/28/14
43,Fresno,48,0,65,95,16,79,20,62,9/1/16
50,Fresno,51,0,72,87,10,75,27,62,10/1/14
84,Fresno,42,0,96,49,18,45,71,41,11/23/10
54,Fresno,28,0,75,57,7,44,32,31,12/4/11
93,Fresno,44,0,100,50,14,44,77,39,1/6/13
49,Fresno,30,0,70,60,17,48,27,36,2/26/12
53,Fresno,40,0,89,79,15,61,16,42,3/23/14
51,Fresno,42,0,80,79,12,64,21,49,4/16/16
37,Fresno,44,0,60,93,15,78,13,62,5/6/11
40,Fresno,45,0,64,93,17,77,16,60,6/9/16
30,Fresno,45,0,44,91,13,81,16,69,6/8/10
24,Fresno,40,0,41,102,22,86,7,70,6/22/16
40,Fresno,53,0,61,99,15,84,18,69,7/22/11
39,Fresno,56,0,54,100,22,87,24,73,7/20/14
41,Fresno,52,0,72,98,13,79,20,60,7/4/12
36,Fresno,44,0,60,95,13,79,12,62,8/2/13
38,Fresno,51,0,59,100,15,84,16,68,8/10/14
34,Fresno,50,0,53,103,15,87,14,70,8/13/16
44,Fresno,44,0,77,93,13,75,11,57,9/9/14
33,Fresno,41,0,52,92,10,76,14,60,9/27/17
45,Fresno,51,0,67,92,20,78,23,64,9/2/15
41,Fresno,33,0,60,71,9,59,22,46,10/12/17
66,Fresno,40,0,93,61,20,49,39,37,11/26/16
56,Fresno,22,0,85,49,7,39,26,29,12/5/13
